patient_number,location_number,frame_number,SSIM,L1,L2
0,7,4,0.9453004002571106,0.01179007813334465,0.0005116424290463328,
0,7,5,0.9498054385185242,0.011718455702066422,0.00042590039083734155,
0,7,6,0.9518852233886719,0.011004772037267685,0.0003477804420981556,
0,7,7,0.9488709568977356,0.011446766555309296,0.00039799814112484455,
0,7,8,0.9486972093582153,0.01127694919705391,0.0004578920779749751,
0,7,9,0.9464773535728455,0.011386084370315075,0.0005466996226459742,
0,7,10,0.9425193071365356,0.01166824996471405,0.0005996369873173535,
0,7,11,0.943689227104187,0.011572029441595078,0.0005250136600807309,
0,7,12,0.9479963183403015,0.010753032751381397,0.000396469549741596,
0,7,13,0.952101469039917,0.010365258902311325,0.00036326065310277045,
0,7,14,0.9524672031402588,0.010595538653433323,0.0003578350006137043,
0,7,15,0.9529764652252197,0.010543912649154663,0.0003337647649459541,
0,7,16,0.9543989896774292,0.010600404813885689,0.0003042790340259671,
0,7,17,0.9569896459579468,0.010144688189029694,0.00026912445900961757,
0,7,18,0.9587682485580444,0.009623607620596886,0.00023242119641508907,
0,7,19,0.958968997001648,0.010126827284693718,0.00026421149959787726,
0,7,20,0.9584084749221802,0.009959947317838669,0.00025851663667708635,
0,7,21,0.9577651619911194,0.010272104293107986,0.0003082543262280524,
0,7,22,0.9531528353691101,0.010809104889631271,0.000391144712921232,
0,7,23,0.9494430422782898,0.01132112741470337,0.0004940487560816109,
0,8,0,0.9515824317932129,0.011147621087729931,0.0003634262247942388,
0,8,1,0.9509562253952026,0.010742567479610443,0.0003446202608756721,
0,8,2,0.9479149580001831,0.011535524390637875,0.00042625106289051473,
0,8,3,0.9466617107391357,0.011407218873500824,0.00040029233787208796,
0,8,4,0.9503519535064697,0.0105301383882761,0.00032470040605403483,
0,8,5,0.9517351984977722,0.010357698425650597,0.00028997764457017183,
0,8,6,0.9527178406715393,0.010233220644295216,0.0002821229863911867,
0,8,7,0.9486871957778931,0.01093803159892559,0.0003709669108502567,
0,8,8,0.9447410106658936,0.011325390078127384,0.0004573931801132858,
0,8,9,0.946175754070282,0.011363709345459938,0.00045224602217786014,
0,8,10,0.94610995054245,0.011007227003574371,0.0003978920285589993,
0,8,11,0.9495454430580139,0.010790543630719185,0.0003544505452737212,
0,8,12,0.9530547857284546,0.010027406737208366,0.0002790874568745494,
0,8,13,0.9550724029541016,0.009432483464479446,0.00024603522615507245,
0,8,14,0.9512840509414673,0.010444026440382004,0.00031426153145730495,
0,8,15,0.9545028805732727,0.009920362383127213,0.00026973476633429527,
0,8,16,0.9527570009231567,0.010112080723047256,0.0002657756267581135,
0,8,17,0.954464316368103,0.00981852412223816,0.00024527570349164307,
0,8,18,0.954302191734314,0.010350719094276428,0.0002698770258575678,
0,8,19,0.9557753801345825,0.010144345462322235,0.0002603880420792848,
0,8,20,0.9562630653381348,0.01037435419857502,0.00027737533673644066,
0,8,21,0.9565171003341675,0.009829176589846611,0.0002484341966919601,
0,8,22,0.9547162055969238,0.01012063305824995,0.0002921928244177252,
0,8,23,0.9545049071311951,0.010246731340885162,0.0003152303397655487,
0,9,0,0.9538740515708923,0.010367135517299175,0.00032488047145307064,
0,9,1,0.9535313844680786,0.010091116651892662,0.00031406997004523873,
0,9,2,0.9489902853965759,0.01080602128058672,0.0003555291914381087,
0,9,3,0.9504797458648682,0.010750552639365196,0.00034418608993291855,
0,9,4,0.9510680437088013,0.010406671091914177,0.00031500274781137705,
0,9,5,0.9543895721435547,0.01018539723008871,0.0002742820361163467,
0,9,6,0.9501937627792358,0.010351029224693775,0.0003168320981785655,
0,9,7,0.9423466920852661,0.0114072784781456,0.0005088819889351726,
0,9,8,0.9441891312599182,0.011606739833950996,0.0005596335977315903,
0,9,9,0.9490357041358948,0.010831071063876152,0.00039578304858878255,
0,9,10,0.9496983289718628,0.01091793179512024,0.0003801898274105042,
0,9,11,0.9467203617095947,0.011328276246786118,0.00042834258056245744,
0,9,12,0.9551383256912231,0.010063385590910912,0.00027656310703605413,
0,9,13,0.9546194076538086,0.01015210896730423,0.0002778651542030275,
0,9,14,0.9535568356513977,0.01030673086643219,0.00030873098876327276,
0,9,15,0.9572440385818481,0.009468914940953255,0.0002319671621080488,
0,9,16,0.9574096202850342,0.009730122052133083,0.00023362327192444354,
0,9,17,0.958916425704956,0.009572772309184074,0.00022542527585756034,
0,9,18,0.956902265548706,0.009378623217344284,0.00021370218019001186,
0,9,19,0.9571900367736816,0.00923973135650158,0.00021057180128991604,
0,9,20,0.9595867395401001,0.009518279694020748,0.00023058507940731943,
0,9,21,0.9572442770004272,0.009671883657574654,0.00025128896231763065,
0,9,22,0.9568127393722534,0.010045521892607212,0.0002936343662440777,
0,9,23,0.9572058320045471,0.010118534788489342,0.0003110936959274113,
1,0,0,0.8683780431747437,0.020729051902890205,0.0023690578527748585,
1,0,1,0.8749181032180786,0.021120710298419,0.0025312143843621016,
1,0,2,0.8787694573402405,0.020244691520929337,0.002287810668349266,
1,0,3,0.887743353843689,0.01888352259993553,0.0019205635180696845,
1,0,4,0.8991516828536987,0.017447318881750107,0.0014988414477556944,
1,0,5,0.9071319699287415,0.015828285366296768,0.0010170666500926018,
1,0,6,0.9168767333030701,0.014551429077982903,0.0007364858756773174,
1,0,7,0.915518045425415,0.014869465492665768,0.0007905492675490677,
1,0,8,0.9109251499176025,0.01547923032194376,0.0010165395215153694,
1,0,9,0.8955861330032349,0.017217719927430153,0.0013748592464253306,
1,0,10,0.8911681175231934,0.017798950895667076,0.0016538072377443314,
1,0,11,0.8913217782974243,0.01743893511593342,0.0016268385807052255,
1,0,12,0.9034713506698608,0.015950597822666168,0.0011289690155535936,
1,0,13,0.9143154621124268,0.014749659225344658,0.0007501275395043194,
1,0,14,0.9209833145141602,0.014145441353321075,0.0006398746045306325,
1,0,15,0.9235591292381287,0.014175468124449253,0.0007077366462908685,
1,0,16,0.9265919923782349,0.013656195253133774,0.0006360170082189143,
1,0,17,0.9284437894821167,0.013129938393831253,0.0005005684215575457,
1,0,18,0.934203028678894,0.01248997077345848,0.00039113397360779345,
1,0,19,0.9370527267456055,0.012071935459971428,0.00036066153552383184,
1,0,20,0.9307790994644165,0.012535415589809418,0.00040253414772450924,
1,0,21,0.9117364883422852,0.015051493421196938,0.0008814168395474553,
1,0,22,0.8970550894737244,0.0170335341244936,0.001405006623826921,
1,0,23,0.8977380990982056,0.017449870705604553,0.0015374771319329739,
1,1,0,0.8824628591537476,0.018768642097711563,0.0019202939001843333,
1,1,1,0.8813837170600891,0.01885935105383396,0.0018981118919327855,
1,1,2,0.8860808610916138,0.017774976789951324,0.0016123318346217275,
1,1,3,0.8970409631729126,0.016886547207832336,0.0013128069695085287,
1,1,4,0.9009961485862732,0.016079522669315338,0.0011076860828325152,
1,1,5,0.9179941415786743,0.014371465891599655,0.0007912687724456191,
1,1,6,0.9170718193054199,0.014726707711815834,0.0008781423675827682,
1,1,7,0.9180023670196533,0.01497973594814539,0.0009961333125829697,
1,1,8,0.9125657677650452,0.015007248148322105,0.0009472000529058278,
1,1,9,0.9065962433815002,0.015534525737166405,0.0010693382937461138,
1,1,10,0.8995901346206665,0.01649269461631775,0.0013087029801681638,
1,1,11,0.898654043674469,0.01651044934988022,0.0013903435319662094,
1,1,12,0.9067881107330322,0.015474395826458931,0.0011111929779872298,
1,1,13,0.9117600321769714,0.014596589840948582,0.0007549816509708762,
1,1,14,0.9227969646453857,0.013745838776230812,0.0005906041478738189,
1,1,15,0.915712833404541,0.01390252448618412,0.0005769070121459663,
1,1,16,0.9246777892112732,0.013444852083921432,0.0005929457256570458,
1,1,17,0.924140214920044,0.013506895862519741,0.0005494853248819709,
1,1,18,0.9357364177703857,0.012473282404243946,0.00041318265721201897,
1,1,19,0.937122106552124,0.012113993987441063,0.00036344752879813313,
1,1,20,0.9340494871139526,0.012142065912485123,0.0003729944000951946,
1,1,21,0.9257190227508545,0.013269314542412758,0.0005609011277556419,
1,1,22,0.9095637798309326,0.015079524368047714,0.0009034853428602219,
1,1,23,0.9014782905578613,0.016229892149567604,0.0011045869905501604,
1,2,0,0.8873189687728882,0.018842574208974838,0.001989920623600483,
1,2,1,0.8840487003326416,0.01911771669983864,0.0020142667926847935,
1,2,2,0.8902550935745239,0.01798316463828087,0.0016263786237686872,
1,2,3,0.9000349044799805,0.0165400467813015,0.001288971514441073,
1,2,4,0.9106913208961487,0.015159492380917072,0.0010232918430119753,
1,2,5,0.9164610505104065,0.014657756313681602,0.0008473015623167157,
1,2,6,0.9143860340118408,0.01493619941174984,0.0009353584609925747,
1,2,7,0.9147021770477295,0.01507490687072277,0.0009787939488887787,
1,2,8,0.9127069711685181,0.015160067938268185,0.0010448809480294585,
1,2,9,0.9034239649772644,0.01630771905183792,0.0013203718699514866,
1,2,10,0.9000735282897949,0.017130734398961067,0.0017198072746396065,
1,2,11,0.905983567237854,0.016066212207078934,0.0012921171728521585,
1,2,12,0.9177412986755371,0.0149881886318326,0.0007894897717051208,
1,2,13,0.9233386516571045,0.014338742941617966,0.000668863533064723,
1,2,14,0.931357204914093,0.013285662978887558,0.00056792504619807,
1,2,15,0.9315051436424255,0.012922361493110657,0.00058180489577353,
1,2,16,0.9340930581092834,0.012401360087096691,0.000495106796734035,
1,2,17,0.9356978535652161,0.011919986456632614,0.0003857349220197648,
1,2,18,0.9376733303070068,0.012104194611310959,0.0003770624753087759,
1,2,19,0.9412187933921814,0.011790956370532513,0.00033294077729806304,
1,2,20,0.93947833776474,0.011604729108512402,0.00031962577486410737,
1,2,21,0.9328915476799011,0.012738611549139023,0.0004627100715879351,
1,2,22,0.918236494064331,0.014293977059423923,0.0008062227861955762,
1,2,23,0.9090901613235474,0.016220897436141968,0.0011975787347182631,
1,3,0,0.9017034769058228,0.01723426580429077,0.0016051121056079865,
1,3,1,0.8980603218078613,0.01768377795815468,0.001634038519114256,
1,3,2,0.906528115272522,0.016780471429228783,0.0012554414570331573,
1,3,3,0.9132276773452759,0.015477672219276428,0.0010213988134637475,
1,3,4,0.9187722206115723,0.014732638373970985,0.0008215678972192109,
1,3,5,0.9270068407058716,0.013911532238125801,0.0006890437216497958,
1,3,6,0.9308870434761047,0.013672946020960808,0.0006663412787020206,
1,3,7,0.9296640157699585,0.013424474745988846,0.0006125095533207059,
1,3,8,0.9217177629470825,0.014447694644331932,0.0007063917582854629,
1,3,9,0.9185519218444824,0.014256367459893227,0.0008178978459909558,
1,3,10,0.9136466979980469,0.01493819896131754,0.0010043908841907978,
1,3,11,0.9121547341346741,0.014698350802063942,0.0009782499400898814,
1,3,12,0.917080283164978,0.014091694727540016,0.000860988802742213,
1,3,13,0.9237402677536011,0.01411251537501812,0.0007619310636073351,
1,3,14,0.9331849813461304,0.01278228685259819,0.0005617256392724812,
1,3,15,0.9347012639045715,0.012731514871120453,0.0005420485977083445,
1,3,16,0.935340404510498,0.012669561430811882,0.0004890369018539786,
1,3,17,0.9364358186721802,0.012365728616714478,0.000450247956905514,
1,3,18,0.9389361143112183,0.012146739289164543,0.00040162482764571905,
1,3,19,0.938713550567627,0.012778045609593391,0.0004111939633730799,
1,3,20,0.9416049718856812,0.012141915038228035,0.0003656572662293911,
1,3,21,0.9380955100059509,0.01250549592077732,0.00042564200703054667,
1,3,22,0.9260555505752563,0.013586288318037987,0.0007032103603705764,
1,3,23,0.9183154702186584,0.014620432630181313,0.0009800479747354984,
1,4,0,0.9078084230422974,0.016567766666412354,0.0015732627362012863,
1,4,1,0.9047558307647705,0.0166628360748291,0.001532545778900385,
1,4,2,0.9083925485610962,0.015933316200971603,0.001170892152003944,
1,4,3,0.9143587350845337,0.015623029321432114,0.00103388458956033,
1,4,4,0.9199788570404053,0.0144253671169281,0.0008442550315521657,
1,4,5,0.9253610372543335,0.013828082010149956,0.0006533623673021793,
1,4,6,0.9271491169929504,0.0135568892583251,0.0005587926134467125,
1,4,7,0.9266234040260315,0.01390115823596716,0.0005552215734496713,
1,4,8,0.9213409423828125,0.014257682487368584,0.0006558805471286178,
1,4,9,0.9161006212234497,0.01472462061792612,0.0008564578602090478,
1,4,10,0.9175264835357666,0.014851193875074387,0.0008286089869216084,
1,4,11,0.9195640087127686,0.01432115025818348,0.0007662620628252625,
1,4,12,0.9227856397628784,0.014727886766195297,0.0008097158861346543,
1,4,13,0.9278086423873901,0.014493921771645546,0.0007542673847638071,
1,4,14,0.933127760887146,0.013614239171147346,0.0005885421996936202,
1,4,15,0.9352363348007202,0.013221709989011288,0.0005117121036164463,
1,4,16,0.9343985915184021,0.013327952474355698,0.0005080988630652428,
1,4,17,0.9340207576751709,0.012946737930178642,0.00048449658788740635,
1,4,18,0.9374964833259583,0.01304569561034441,0.00046440731966868043,
1,4,19,0.9378541111946106,0.013108724728226662,0.0004452277207747102,
1,4,20,0.9381916522979736,0.013020074926316738,0.00042385311098769307,
1,4,21,0.9375282526016235,0.013762664049863815,0.0005046009318903089,
1,4,22,0.9330428242683411,0.013581284321844578,0.0005849075387232006,
1,4,23,0.9243919253349304,0.014635570347309113,0.0008577880216762424,
1,5,0,0.9112083911895752,0.016704075038433075,0.0015137598384171724,
1,5,1,0.9106316566467285,0.016474610194563866,0.0015305212000384927,
1,5,2,0.9170520305633545,0.015617689117789268,0.0012099923333153129,
1,5,3,0.9192970395088196,0.016044847667217255,0.0011299954494461417,
1,5,4,0.9192051291465759,0.015347147360444069,0.0009951209649443626,
1,5,5,0.9207255840301514,0.015130487270653248,0.0008241916075348854,
1,5,6,0.9301348924636841,0.013318285346031189,0.0005117169348523021,
1,5,7,0.931331992149353,0.013576592318713665,0.0005183226312510669,
1,5,8,0.9309417009353638,0.014209799468517303,0.0006474190158769488,
1,5,9,0.926921546459198,0.01410963200032711,0.0007739936700090766,
1,5,10,0.9279351234436035,0.014100681059062481,0.0007200018735602498,
1,5,11,0.931210994720459,0.013308953493833542,0.0006213783053681254,
1,5,12,0.9282219409942627,0.013941754586994648,0.0008479981916025281,
1,5,13,0.9325065016746521,0.013483657501637936,0.0007446720264852047,
1,5,14,0.9370853900909424,0.01288038119673729,0.0004948597634211183,
1,5,15,0.9421173334121704,0.012277964502573013,0.0003769206232391298,
1,5,16,0.9401265382766724,0.012619265355169773,0.00039898804971016943,
1,5,17,0.9422155618667603,0.012313257902860641,0.0003952249826397747,
1,5,18,0.9405496120452881,0.012287830002605915,0.00039414706407114863,
1,5,19,0.9420133829116821,0.012014523148536682,0.0003763028944376856,
1,5,20,0.9425569772720337,0.012084822170436382,0.00036683533107861876,
1,5,21,0.9388887882232666,0.012830741703510284,0.0004629175236914307,
1,5,22,0.9319952726364136,0.01339530386030674,0.000643159553874284,
1,5,23,0.932127058506012,0.013632033951580524,0.0007349845254793763,
1,6,0,0.918160080909729,0.014791295863687992,0.0010704450542107224,
1,6,1,0.9164175987243652,0.01550756860524416,0.001152780489064753,
1,6,2,0.926415205001831,0.014356083236634731,0.000792538863606751,
1,6,3,0.9285648465156555,0.014255940914154053,0.0008385761175304651,
1,6,4,0.926831841468811,0.013882111757993698,0.0008347629918716848,
1,6,5,0.9296129941940308,0.013203691691160202,0.0007174658821895719,
1,6,6,0.9319030046463013,0.013030203059315681,0.0005556980613619089,
1,6,7,0.9339498281478882,0.01255960576236248,0.00043740798719227314,
1,6,8,0.9342302083969116,0.012628055177628994,0.00044449357665143907,
1,6,9,0.9307426810264587,0.013019561767578125,0.0005278792232275009,
1,6,10,0.9258778691291809,0.013826241716742516,0.000667845772113651,
1,6,11,0.9312095642089844,0.012827539816498756,0.0005034843343310058,
1,6,12,0.9335273504257202,0.012936435639858246,0.0005738657200708985,
1,6,13,0.9316668510437012,0.012653082609176636,0.0007034446462057531,
1,6,14,0.938514232635498,0.012502247467637062,0.0005792215233668685,
1,6,15,0.9378063678741455,0.012148723006248474,0.0003986947995144874,
