patient_number,location_number,frame_number,SSIM,L1,L2
0,2,20,0.9363058805465698,0.013400807045400143,0.0006477148272097111,
0,2,21,0.9390977025032043,0.012862642295658588,0.0005971260834485292,
0,2,22,0.9393590688705444,0.012697704136371613,0.00055867520859465,
0,2,23,0.940132737159729,0.012684619054198265,0.0005394602776505053,
0,2,24,0.9403067231178284,0.01264507882297039,0.0005385710392147303,
0,2,25,0.9391733407974243,0.012738225050270557,0.0005351067520678043,
0,2,26,0.9389404058456421,0.012561704032123089,0.0005190290394239128,
0,2,27,0.9397569894790649,0.012692488729953766,0.0005179120926186442,
0,2,28,0.9408716559410095,0.01285210158675909,0.0005310995620675385,
0,2,29,0.9381502866744995,0.013169415295124054,0.0005698814638890326,
0,3,0,0.9382761120796204,0.013422023504972458,0.0005412896862253547,
0,3,1,0.9347000122070312,0.013776456005871296,0.000578450271859765,
0,3,2,0.9304138422012329,0.013921817764639854,0.0006259942892938852,
0,3,3,0.9282569289207458,0.014503099955618382,0.000730049388948828,
0,3,4,0.9234004020690918,0.014960739761590958,0.000835718703456223,
0,3,5,0.9189425706863403,0.01585378497838974,0.0010754101676866412,
0,3,6,0.9130682945251465,0.016878938302397728,0.0013810097007080913,
0,3,7,0.9088586568832397,0.01736096478998661,0.0015358899254351854,
0,3,8,0.9104735851287842,0.017502842471003532,0.001586573664098978,
0,3,9,0.9107494354248047,0.017518701031804085,0.0015042027225717902,
0,3,10,0.9133254289627075,0.017176462337374687,0.0013737073168158531,
0,3,11,0.9173850417137146,0.016566576436161995,0.0012191253481432796,
0,3,12,0.9196555018424988,0.01643601432442665,0.0011264968197792768,
0,3,13,0.9223067760467529,0.01566304638981819,0.0009950149105861783,
0,3,14,0.9221207499504089,0.016022905707359314,0.0010718692792579532,
0,3,15,0.922249436378479,0.015610512346029282,0.0009529147064313293,
0,3,16,0.9242770671844482,0.014962561428546906,0.0008280150941573083,
0,3,17,0.9295201897621155,0.014365141279995441,0.000725738937035203,
0,3,18,0.9343816041946411,0.013748050667345524,0.0006495271227322519,
0,3,19,0.936359703540802,0.01362554356455803,0.0006378538673743606,
0,3,20,0.9342848062515259,0.013579144142568111,0.0006287829019129276,
0,3,21,0.9353596568107605,0.013493639416992664,0.0005997195257805288,
0,3,22,0.936926007270813,0.013098680414259434,0.0005542397266253829,
0,3,23,0.9379901885986328,0.01313096284866333,0.0005471409531310201,
0,3,24,0.9389760494232178,0.012688429094851017,0.0005047678714618087,
0,3,25,0.9395790696144104,0.012856154702603817,0.0005080847768113017,
0,3,26,0.9416226148605347,0.012526213191449642,0.0004847110831178725,
0,3,27,0.9407911896705627,0.01269901916384697,0.0005031886394135654,
0,3,28,0.9406914710998535,0.013050423935055733,0.000537228595931083,
0,3,29,0.9392282962799072,0.01325892098248005,0.0005578731652349234,
0,4,0,0.9385414719581604,0.013161164708435535,0.0005462971748784184,
0,4,1,0.9336124658584595,0.013865236192941666,0.0006246366538107395,
0,4,2,0.9276028275489807,0.014576420187950134,0.0007291745860129595,
0,4,3,0.9231847524642944,0.01502981223165989,0.0007989401347003877,
0,4,4,0.918703556060791,0.0155930882319808,0.0009510410018265247,
0,4,5,0.9135332107543945,0.01637069508433342,0.0011255063582211733,
0,4,6,0.9083772897720337,0.01692664995789528,0.0012889783829450607,
0,4,7,0.9092124700546265,0.017174014821648598,0.00135585677344352,
0,4,8,0.9112093448638916,0.017018957063555717,0.0013205541763454676,
0,4,9,0.9140967726707458,0.016772480681538582,0.0012587112141773105,
0,4,10,0.9166430830955505,0.01619086228311062,0.0011202135356143117,
0,4,11,0.9219080805778503,0.015476798638701439,0.0009874547831714153,
0,4,12,0.9232799410820007,0.015217620879411697,0.0008774823509156704,
0,4,13,0.9255433082580566,0.014988705515861511,0.0008112259092740715,
0,4,14,0.925774335861206,0.01475222222507,0.0007574954652227461,
0,4,15,0.9303963780403137,0.014252708293497562,0.0007036877796053886,
0,4,16,0.928888738155365,0.014149592258036137,0.0006764470599591732,
0,4,17,0.9293336272239685,0.01448138803243637,0.0007081811781972647,
0,4,18,0.9352288246154785,0.013841736130416393,0.000642366532701999,
0,4,19,0.9345760345458984,0.013436572626233101,0.0005781984655186534,
0,4,20,0.9384557008743286,0.012968063354492188,0.0005417326465249062,
0,4,21,0.9365395903587341,0.012896944768726826,0.0005252478877082467,
0,4,22,0.937313437461853,0.012796886265277863,0.0005063422722741961,
0,4,23,0.9382185339927673,0.012723639607429504,0.0004987503052689135,
0,4,24,0.9400362968444824,0.012563631869852543,0.00048631461686454713,
0,4,25,0.9402551651000977,0.012531277723610401,0.00047571829054504633,
0,4,26,0.9413319230079651,0.01241227611899376,0.00047204791917465627,
0,4,27,0.9392301440238953,0.012729763053357601,0.0005056179943494499,
0,4,28,0.9374619722366333,0.013197907246649265,0.000580008898396045,
0,4,29,0.9380724430084229,0.013235003687441349,0.0005728169344365597,
0,5,0,0.9370509386062622,0.013640627264976501,0.0006397084798663855,
0,5,1,0.9349861145019531,0.013985807076096535,0.0006833224324509501,
0,5,2,0.9315027594566345,0.01444259937852621,0.0007994449115358293,
0,5,3,0.9273785352706909,0.015151445753872395,0.0009239176288247108,
0,5,4,0.923828125,0.015705889090895653,0.001047181198373437,
0,5,5,0.9173641204833984,0.016393622383475304,0.0012034790124744177,
0,5,6,0.9140685796737671,0.016737496480345726,0.0012646730756387115,
0,5,7,0.9126724004745483,0.01687677577137947,0.0013057393953204155,
0,5,8,0.9134824275970459,0.016772234812378883,0.0013155392371118069,
0,5,9,0.9144716262817383,0.01679137535393238,0.0013118431670591235,
0,5,10,0.9166339635848999,0.016518304124474525,0.0012669583084061742,
0,5,11,0.9199027419090271,0.015938354656100273,0.0010794397676363587,
0,5,12,0.9227129817008972,0.015230436809360981,0.00095307023730129,
0,5,13,0.9241877794265747,0.015316694974899292,0.0008945082663558424,
0,5,14,0.9279075264930725,0.015012446790933609,0.0008357829647138715,
0,5,15,0.927154541015625,0.014855115674436092,0.0008006414864212275,
0,5,16,0.9267714023590088,0.014927140437066555,0.000845508009660989,
0,5,17,0.9241027235984802,0.01497712917625904,0.0008519847760908306,
0,5,18,0.9289618730545044,0.014545476995408535,0.0007791664684191346,
0,5,19,0.9301964044570923,0.014195632189512253,0.0007127089775167406,
0,5,20,0.9383320808410645,0.013345661573112011,0.0005993087543174624,
0,5,21,0.9397152662277222,0.01288942713290453,0.0005328395636752248,
0,5,22,0.9416337013244629,0.012790745124220848,0.0005106627941131592,
0,5,23,0.9441922307014465,0.012476908043026924,0.00048374407924711704,
0,5,24,0.9439040422439575,0.012264245189726353,0.00047013646690174937,
0,5,25,0.9462227821350098,0.012135419063270092,0.0004550528828985989,
0,5,26,0.944786787033081,0.012236694805324078,0.00045618810690939426,
0,5,27,0.9450976848602295,0.012365465052425861,0.0004918168415315449,
0,5,28,0.9420861601829529,0.013201197609305382,0.000607784022577107,
0,5,29,0.9415280818939209,0.013321802020072937,0.0006308137672021985,
0,6,0,0.9464141130447388,0.012106848880648613,0.0004631289339158684,
0,6,1,0.9452567100524902,0.012245647609233856,0.0004740797739941627,
0,6,2,0.9431158304214478,0.012340802699327469,0.0005085491575300694,
0,6,3,0.9415022730827332,0.012940650805830956,0.0006064529297873378,
0,6,4,0.936087965965271,0.013581842184066772,0.0007200533291324973,
0,6,5,0.931846022605896,0.014450611546635628,0.0008639444131404161,
0,6,6,0.9265059232711792,0.015034414827823639,0.0009431482758373022,
0,6,7,0.9271291494369507,0.014858641661703587,0.0009507580543868244,
0,6,8,0.9284260272979736,0.015072278678417206,0.000999008072540164,
0,6,9,0.9297109246253967,0.014825426042079926,0.0009447346092201769,
0,6,10,0.9311144351959229,0.014192041009664536,0.0008564111776649952,
0,6,11,0.9316924810409546,0.01371657382696867,0.0007894426817074418,
0,6,12,0.9355028867721558,0.013364807702600956,0.000728175975382328,
0,6,13,0.9360094666481018,0.013198175467550755,0.0006667093839496374,
0,6,14,0.9402495622634888,0.012867283076047897,0.0005976876709610224,
0,6,15,0.9410513639450073,0.012938743457198143,0.0005882447003386915,
0,6,16,0.9379247426986694,0.013444782234728336,0.0006629785057157278,
0,6,17,0.9370262622833252,0.013392132706940174,0.0006600928027182817,
0,6,18,0.9397844076156616,0.013107173144817352,0.0006145962397567928,
0,6,19,0.94319087266922,0.012637147679924965,0.0005379225476644933,
0,6,20,0.9451991319656372,0.01200549304485321,0.00047993575572036207,
0,6,21,0.946595311164856,0.011815737932920456,0.0004378455050755292,
0,6,22,0.9472111463546753,0.011564682237803936,0.0004050062270835042,
0,6,23,0.9498239755630493,0.011433984152972698,0.0003948847879655659,
0,6,24,0.9478627443313599,0.011276902630925179,0.0003719832166098058,
0,6,25,0.9503827095031738,0.011051361449062824,0.0003550202236510813,
0,6,26,0.951838493347168,0.01097351498901844,0.0003429990028962493,
0,6,27,0.9514299631118774,0.011217275634407997,0.0003796254750341177,
0,6,28,0.9483388662338257,0.011822117492556572,0.0004624366119969636,
0,6,29,0.9464451670646667,0.012037581764161587,0.0004855330043938011,
0,7,0,0.94941645860672,0.012216146104037762,0.0004940141225233674,
0,7,1,0.9462600946426392,0.012282773852348328,0.0005224163760431111,
0,7,2,0.9455013275146484,0.012590527534484863,0.0005595943657681346,
0,7,3,0.9422785043716431,0.01257894653826952,0.0005882227560505271,
0,7,4,0.9364563226699829,0.013280609622597694,0.0006844736635684967,
0,7,5,0.935741662979126,0.013256069272756577,0.000704776553902775,
0,7,6,0.935359001159668,0.013296405784785748,0.0007291212095879018,
0,7,7,0.9359813332557678,0.012928019277751446,0.000685041188262403,
0,7,8,0.9355282187461853,0.013048550114035606,0.0007193561759777367,
0,7,9,0.9334336519241333,0.013147428631782532,0.0007265458116307855,
0,7,10,0.9361741542816162,0.012813573703169823,0.0006541996262967587,
0,7,11,0.9391522407531738,0.012802882120013237,0.0006545971846207976,
0,7,12,0.9386657476425171,0.012559553608298302,0.000588635157328099,
0,7,13,0.9396335482597351,0.012217408046126366,0.0004981685779057443,
0,7,14,0.9449940919876099,0.011711068451404572,0.0004285454924684018,
0,7,15,0.9454259276390076,0.011771364137530327,0.0004501724033616483,
0,7,16,0.9428205490112305,0.012118417769670486,0.0004984638071618974,
0,7,17,0.9420430660247803,0.01200028881430626,0.000514643790666014,
0,7,18,0.9431319236755371,0.011652791872620583,0.00044988171430304646,
0,7,19,0.9441664218902588,0.011384421959519386,0.0004140244273003191,
0,7,20,0.9475069046020508,0.011382002383470535,0.0003998609317932278,
0,7,21,0.9506531953811646,0.01091180182993412,0.00035926804412156343,
0,7,22,0.9522543549537659,0.011069200932979584,0.0003639479400590062,
0,7,23,0.9540227651596069,0.01072891615331173,0.0003396765096113086,
0,7,24,0.9534681439399719,0.010499434545636177,0.00032290088711306453,
0,7,25,0.9523499011993408,0.010584884323179722,0.0003223014064133167,
0,7,26,0.9518500566482544,0.010510922409594059,0.00031938249594531953,
0,7,27,0.9499640464782715,0.010530484840273857,0.00032030409784056246,
0,7,28,0.9494703412055969,0.010899540036916733,0.00037458122824318707,
0,7,29,0.9491804242134094,0.011393027380108833,0.0004388417873997241,
0,8,0,0.9402332305908203,0.01200154423713684,0.00045942552969790995,
0,8,1,0.9408184289932251,0.012246129103004932,0.00048408444854430854,
0,8,2,0.9413129091262817,0.011929168365895748,0.00046058432781137526,
0,8,3,0.9413624405860901,0.011858529411256313,0.00046785164158791304,
0,8,4,0.9417325854301453,0.011698340997099876,0.0004577672516461462,
0,8,5,0.9391030073165894,0.012015758082270622,0.0004864598740823567,
0,8,6,0.9380927085876465,0.012317144311964512,0.000496668042615056,
0,8,7,0.9393315315246582,0.012264983728528023,0.0005156743573024869,
0,8,8,0.9385760426521301,0.012317631393671036,0.0005554594099521637,
0,8,9,0.9377099275588989,0.012409748509526253,0.0005493422504514456,
0,8,10,0.9374236464500427,0.012219274416565895,0.0005409938166849315,
0,8,11,0.9372861385345459,0.011821105144917965,0.0004699162091128528,
0,8,12,0.9411745071411133,0.011722471565008163,0.0004676893004216254,
0,8,13,0.9425771236419678,0.011585644446313381,0.00043005781481042504,
0,8,14,0.9454593658447266,0.011322028003633022,0.00040583754889667034,
0,8,15,0.9464738368988037,0.011234904639422894,0.0003988760581705719,
0,8,16,0.9479926824569702,0.011225156486034393,0.00040869961958378553,
0,8,17,0.9448021650314331,0.011429435573518276,0.00042212067637592554,
0,8,18,0.9442023038864136,0.011200261302292347,0.0004000738845206797,
0,8,19,0.9458194375038147,0.01101033017039299,0.0003753233759198338,
0,8,20,0.9458584785461426,0.010761987417936325,0.0003580257180146873,
0,8,21,0.947326123714447,0.010748645290732384,0.00035985003341920674,
0,8,22,0.9469535946846008,0.010776011273264885,0.0003508403606247157,
0,8,23,0.9470357894897461,0.01075923815369606,0.0003577210009098053,
0,8,24,0.9475294947624207,0.010805067606270313,0.00035733613185584545,
0,8,25,0.9475667476654053,0.010655121877789497,0.0003417105181142688,
0,8,26,0.9496645927429199,0.010562637820839882,0.00033682232606224716,
0,8,27,0.9495814442634583,0.010658437386155128,0.0003476105339359492,
0,8,28,0.9455621242523193,0.01142605859786272,0.00041444721864536405,
0,8,29,0.9435263872146606,0.011593945324420929,0.0004442669451236725,
0,9,0,0.9521949291229248,0.0106802424415946,0.00034698107629083097,
0,9,1,0.9521637558937073,0.010648082010447979,0.0003426633484195918,
0,9,2,0.9504861831665039,0.010772563517093658,0.00036277848994359374,
0,9,3,0.9497655630111694,0.010721537284553051,0.00038973428308963776,
0,9,4,0.9457885026931763,0.011148694902658463,0.00041148706804960966,
0,9,5,0.944202721118927,0.011317841708660126,0.0004430398403201252,
0,9,6,0.9460927248001099,0.01113048940896988,0.00044692560913972557,
0,9,7,0.9477904438972473,0.011005080305039883,0.0004257757100276649,
0,9,8,0.9467736482620239,0.011045114137232304,0.0004421599442139268,
0,9,9,0.9460161924362183,0.011506561189889908,0.0004749941872432828,
0,9,10,0.9449634552001953,0.011338785290718079,0.000446014862973243,
0,9,11,0.9477424621582031,0.010928905569016933,0.0003904319310095161,
0,9,12,0.9504671692848206,0.010295527055859566,0.0003335762594360858,
0,9,13,0.9470744729042053,0.010415105149149895,0.00034918467281386256,
0,9,14,0.9475716352462769,0.010521605610847473,0.00035196408862248063,
0,9,15,0.9507400393486023,0.010417081415653229,0.00034814520040526986,
0,9,16,0.9455208778381348,0.01098609995096922,0.0003898430150002241,
0,9,17,0.9456209540367126,0.01085247565060854,0.00037989855627529323,
0,9,18,0.9512951374053955,0.010322878137230873,0.00032485625706613064,
0,9,19,0.9532067775726318,0.009977701120078564,0.0002912599593400955,
0,9,20,0.9558079242706299,0.009711481630802155,0.0002815764455590397,
0,9,21,0.9554570317268372,0.009734172374010086,0.000273836893029511,
0,9,22,0.9536778926849365,0.009662236087024212,0.00026191124925389886,
0,9,23,0.9558905363082886,0.009458139538764954,0.00025493395514786243,
0,9,24,0.9548740386962891,0.009682686999440193,0.0002617679419927299,
0,9,25,0.9556257724761963,0.009711166843771935,0.000262947054579854,
0,9,26,0.9569907784461975,0.009426267817616463,0.0002512978098820895,
0,9,27,0.9562845230102539,0.009666239842772484,0.0002696687588468194,
0,9,28,0.9547961950302124,0.010112334042787552,0.00030085674370639026,
0,9,29,0.9531661868095398,0.010492334142327309,0.00034275942016392946,
1,0,0,0.903935432434082,0.015812844038009644,0.0008632559911347926,
1,0,1,0.9007612466812134,0.016635743901133537,0.0009516234858892858,
1,0,2,0.905342698097229,0.016245003789663315,0.0008603021269664168,
1,0,3,0.903641939163208,0.016707997769117355,0.0009585898369550705,
1,0,4,0.8980458378791809,0.017304977402091026,0.0011099108960479498,
1,0,5,0.8861254453659058,0.018831390887498856,0.0015014761593192816,
1,0,6,0.8791211843490601,0.019846005365252495,0.001751655014231801,
1,0,7,0.8753958940505981,0.020677421241998672,0.0020365137606859207,
1,0,8,0.8768558502197266,0.020297152921557426,0.001974602695554495,
1,0,9,0.8819878697395325,0.020016049966216087,0.0019120443612337112,
1,0,10,0.8886834383010864,0.019141852855682373,0.0016152893658727407,
1,0,11,0.8961014151573181,0.018238790333271027,0.001366288517601788,
1,0,12,0.9025569558143616,0.017645634710788727,0.0012081570457667112,
1,0,13,0.9075284004211426,0.016850529238581657,0.0010584999108687043,
1,0,14,0.9096345901489258,0.01613541692495346,0.0008752382709644735,
1,0,15,0.9114222526550293,0.015512381680309772,0.0007606092840433121,
1,0,16,0.9106152057647705,0.015492578037083149,0.0007956115296110511,
1,0,17,0.9087780117988586,0.015535677783191204,0.0008024850394576788,
1,0,18,0.9133365154266357,0.014940057881176472,0.0007294636452570558,
1,0,19,0.9158408641815186,0.01472244132310152,0.0006888098432682455,
1,0,20,0.9173290729522705,0.014453907497227192,0.0006549779791384935,
1,0,21,0.9209822416305542,0.014227930456399918,0.0006166447419673204,
1,0,22,0.9209893941879272,0.014186779968440533,0.0006097045843489468,
1,0,23,0.9205281138420105,0.014341398142278194,0.0006019525462761521,
1,0,24,0.9210366010665894,0.014542665332555771,0.0006078592268750072,
1,0,25,0.9215595722198486,0.014269491657614708,0.0005964785232208669,
1,0,26,0.9220439791679382,0.014284432865679264,0.0005919422837905586,
1,0,27,0.9149712324142456,0.014977123588323593,0.0007685332675464451,
1,0,28,0.9107778072357178,0.015552457422018051,0.0008606086485087872,
1,0,29,0.9084620475769043,0.01560131274163723,0.0008546062163077295,
1,1,0,0.9116888642311096,0.01543897669762373,0.0008056077058427036,
1,1,1,0.9094829559326172,0.016138501465320587,0.0009532289113849401,
1,1,2,0.9127908945083618,0.015758220106363297,0.0008336771279573441,
1,1,3,0.9108190536499023,0.015807339921593666,0.0008362362859770656,
1,1,4,0.9079923629760742,0.015839312225580215,0.0008753000875003636,
1,1,5,0.8975591659545898,0.017402516677975655,0.001164235407486558,
1,1,6,0.8889020085334778,0.018199099227786064,0.0013905186206102371,
1,1,7,0.8848897218704224,0.01916111633181572,0.0016328663332387805,
1,1,8,0.8855610489845276,0.019302094355225563,0.0016744486056268215,
1,1,9,0.8854937553405762,0.01970876008272171,0.0017107517924159765,
1,1,10,0.8906404972076416,0.019087057560682297,0.001494187512435019,
1,1,11,0.8952768445014954,0.018582740798592567,0.0014324694639071822,
1,1,12,0.9025112390518188,0.017376072704792023,0.0010948104318231344,
1,1,13,0.9096946120262146,0.016251109540462494,0.0008550095953978598,
1,1,14,0.9136205315589905,0.01559918187558651,0.0007469776319339871,
1,1,15,0.9138010740280151,0.015006923116743565,0.000693917041644454,
1,1,16,0.913244903087616,0.014759374782443047,0.0006766674341633916,
1,1,17,0.9144090414047241,0.014789500273764133,0.0006880182772874832,
1,1,18,0.9150658249855042,0.01498689129948616,0.0007225056178867817,
1,1,19,0.9196405410766602,0.014598246663808823,0.0006639466737397015,
1,1,20,0.9200315475463867,0.014121352694928646,0.0006217518821358681,
1,1,21,0.9242545366287231,0.01374881248921156,0.0005525015294551849,
1,1,22,0.9239336252212524,0.013730056583881378,0.0005357421468943357,
1,1,23,0.9251633882522583,0.013807915151119232,0.000523742230143398,
1,1,24,0.9254854917526245,0.01371989119797945,0.0005199852748773992,
1,1,25,0.9243225455284119,0.013917673379182816,0.0005354106542654335,
1,1,26,0.9247690439224243,0.01360848918557167,0.0005131359212100506,
1,1,27,0.9214513897895813,0.014130154624581337,0.0006081610335968435,
1,1,28,0.9136143922805786,0.015018900856375694,0.0007573465118184686,
1,1,29,0.9128924608230591,0.014995699748396873,0.0007927328115329146,
1,2,0,0.9162449836730957,0.015653695911169052,0.0009275274351239204,
1,2,1,0.908775269985199,0.016661720350384712,0.001037842477671802,
1,2,2,0.9143616557121277,0.016195982694625854,0.0008786669932305813,
1,2,3,0.9171270132064819,0.015651335939764977,0.0007771564414724708,
1,2,4,0.9106596112251282,0.016457248479127884,0.0008821535157039762,
1,2,5,0.9012410640716553,0.017787331715226173,0.0012508979998528957,
1,2,6,0.8907585144042969,0.019131062552332878,0.0016012435080483556,
1,2,7,0.886681318283081,0.019551830366253853,0.0018174505094066262,
1,2,8,0.8839040994644165,0.01971491053700447,0.001817141892388463,
1,2,9,0.8841211795806885,0.01964017190039158,0.00179400690831244,
1,2,10,0.8891943097114563,0.018597856163978577,0.0015832468634471297,
1,2,11,0.8944806456565857,0.01806492917239666,0.0014514527283608913,
1,2,12,0.9025862812995911,0.016766000539064407,0.0012111624237149954,
1,2,13,0.9079396724700928,0.01641111820936203,0.0010568571742624044,
1,2,14,0.9133719205856323,0.015540686435997486,0.0008775318856351078,
1,2,15,0.9152964353561401,0.015332192182540894,0.0008224103366956115,
1,2,16,0.9191063642501831,0.014909826219081879,0.0007587759755551815,
1,2,17,0.919082522392273,0.014873056672513485,0.0007465467788279057,
1,2,18,0.9199690818786621,0.01484489906579256,0.0007355716661550105,
1,2,19,0.9241703152656555,0.014271099120378494,0.000635780394077301,
1,2,20,0.9269247651100159,0.013781634159386158,0.0005512574571184814,
1,2,21,0.9275587201118469,0.01393637154251337,0.0005651969113387167,
1,2,22,0.9275885820388794,0.01385850366204977,0.0005550999194383621,
1,2,23,0.9297410249710083,0.013603086583316326,0.0005215688142925501,
1,2,24,0.9302049875259399,0.013447818346321583,0.0005092393839731812,
1,2,25,0.9315556287765503,0.013501623645424843,0.0005104852607473731,
1,2,26,0.9323654174804688,0.013430695980787277,0.0004957750206813216,
1,2,27,0.928636908531189,0.013773210346698761,0.0005622920580208302,
1,2,28,0.9192823171615601,0.014970597811043262,0.0007650018087588251,
1,2,29,0.9163992404937744,0.015429982915520668,0.0008985071326605976,
1,3,0,0.9212153553962708,0.014927292242646217,0.000788167177233845,
1,3,1,0.908591091632843,0.016316983848810196,0.0010451170383021235,
1,3,2,0.9134255647659302,0.015753844752907753,0.0009596419404260814,
1,3,3,0.9147549867630005,0.015644406899809837,0.0008840687805786729,
1,3,4,0.9136458039283752,0.01584942266345024,0.0008750499691814184,
1,3,5,0.9083282947540283,0.016864284873008728,0.0011914378264918923,
1,3,6,0.9038710594177246,0.017565570771694183,0.0013515461469069123,
1,3,7,0.9013806581497192,0.017717353999614716,0.0014178939163684845,
1,3,8,0.9007920026779175,0.017986947670578957,0.0014735525473952293,
1,3,9,0.9024579524993896,0.017824579030275345,0.0013874989235773683,
1,3,10,0.9038816690444946,0.01748039200901985,0.001317727961577475,
