patient_number,location_number,frame_number,SSIM,L1,L2
120,6,21,0.9437203407287598,0.014376161620020866,0.0005296740564517677,
120,6,22,0.9483840465545654,0.01286836713552475,0.000462207302916795,
120,6,23,0.9498514533042908,0.01330621913075447,0.00048445421271026134,
120,7,0,0.9307728409767151,0.017891433089971542,0.0013603784609586,
120,7,1,0.9235759377479553,0.018441984429955482,0.0015050021465867758,
120,7,2,0.928835928440094,0.01766171306371689,0.001269312109798193,
120,7,3,0.9365149736404419,0.016507264226675034,0.0009947710204869509,
120,7,4,0.9413936734199524,0.016207274049520493,0.0008851570310071111,
120,7,5,0.9442828297615051,0.015470990911126137,0.0007363809854723513,
120,7,6,0.9418575763702393,0.01609024778008461,0.0008433450129814446,
120,7,7,0.9308516979217529,0.016686182469129562,0.0011768167605623603,
120,7,8,0.9245315790176392,0.016791939735412598,0.0013629179447889328,
120,7,9,0.9315838813781738,0.01646774634718895,0.00119783787522465,
120,7,10,0.9379759430885315,0.016156788915395737,0.0010492104338482022,
120,7,11,0.9391855001449585,0.01596086286008358,0.001009347615763545,
120,7,12,0.9372406005859375,0.01609341986477375,0.0010649547912180424,
120,7,13,0.9393783807754517,0.015978984534740448,0.0011114071821793914,
120,7,14,0.9457085132598877,0.014114165678620338,0.0007531667943112552,
120,7,15,0.9487601518630981,0.014469265006482601,0.0006518294103443623,
120,7,16,0.9541021585464478,0.013250184245407581,0.0005364079843275249,
120,7,17,0.9529304504394531,0.014383927918970585,0.000670846551656723,
120,7,18,0.948204755783081,0.014059534296393394,0.0006317911902442575,
120,7,19,0.9531649947166443,0.014239000156521797,0.0006412499351426959,
120,7,20,0.9570152163505554,0.01371769979596138,0.0005947728641331196,
120,7,21,0.9557470083236694,0.014445296488702297,0.0006303512491285801,
120,7,22,0.9528712034225464,0.013790352270007133,0.0005732070421800017,
120,7,23,0.9561407566070557,0.013514548540115356,0.0005598627030849457,
121,0,0,0.8637640476226807,0.02180546149611473,0.001735634752549231,
121,0,1,0.8855342864990234,0.02137521654367447,0.0013881220947951078,
121,0,2,0.877843976020813,0.023346945643424988,0.0019009673269465566,
121,0,3,0.879001259803772,0.021967831999063492,0.0019377118442207575,
121,0,4,0.8860746622085571,0.020732996985316277,0.001488888869062066,
121,0,5,0.892471969127655,0.021365562453866005,0.0014719930477440357,
121,0,6,0.8947023153305054,0.02063821628689766,0.0013457108289003372,
121,0,7,0.8918551206588745,0.020418746396899223,0.0013124258257448673,
121,0,8,0.8636770248413086,0.022441361099481583,0.00186237134039402,
121,0,9,0.8652929663658142,0.02311399206519127,0.0018050125800073147,
121,0,10,0.85710209608078,0.023131974041461945,0.0018015766981989145,
121,0,11,0.8509016036987305,0.024765778332948685,0.002189912600442767,
121,0,12,0.839651882648468,0.026605352759361267,0.002725583966821432,
121,0,13,0.8595505952835083,0.025477781891822815,0.0023752397391945124,
121,0,14,0.8637254238128662,0.021817350760102272,0.0017366475658491254,
121,0,15,0.8855524659156799,0.02137007564306259,0.0013873541029170156,
121,0,16,0.8778733015060425,0.023348528891801834,0.0019028694368898869,
121,0,17,0.87894606590271,0.02197404019534588,0.0019397138385102153,
121,0,18,0.8861610889434814,0.02074022963643074,0.0014904418494552374,
121,0,19,0.8924682140350342,0.02139495126903057,0.0014763105427846313,
121,0,20,0.8946735858917236,0.02063347026705742,0.0013456048909574747,
121,0,21,0.8918073773384094,0.020412180572748184,0.0013119332725182176,
121,0,22,0.8636109828948975,0.022446084767580032,0.0018617288442328572,
121,0,23,0.8653073310852051,0.023115940392017365,0.0018041380681097507,
121,1,0,0.8909814357757568,0.019966114312410355,0.001368547324091196,
121,1,1,0.9061029553413391,0.01791655831038952,0.0009897350100800395,
121,1,2,0.9027340412139893,0.0199825968593359,0.001388842472806573,
121,1,3,0.8924671411514282,0.020739279687404633,0.0016903148498386145,
121,1,4,0.8957208395004272,0.019153591245412827,0.0013359310105443,
121,1,5,0.909757137298584,0.01688123121857643,0.0009149903198704123,
121,1,6,0.9144138097763062,0.01711951568722725,0.000903643318451941,
121,1,7,0.9160617589950562,0.01659133844077587,0.0009258316713385284,
121,1,8,0.8870069980621338,0.018598243594169617,0.0012239133939146996,
121,1,9,0.8728914260864258,0.02105589397251606,0.0015956700081005692,
121,1,10,0.8703385591506958,0.021365590393543243,0.0016413206467404962,
121,1,11,0.8586758971214294,0.02470022812485695,0.0018003247678279877,
121,1,12,0.8517359495162964,0.025173472240567207,0.0023653870448470116,
121,1,13,0.869091272354126,0.022498320788145065,0.002061125822365284,
121,1,14,0.8909310102462769,0.019984127953648567,0.0013717807596549392,
121,1,15,0.9064409732818604,0.01793084293603897,0.0009914785623550415,
121,1,16,0.9028002619743347,0.019938599318265915,0.001382933696731925,
121,1,17,0.8924585580825806,0.020716913044452667,0.0016883888747543097,
121,1,18,0.895772397518158,0.019100332632660866,0.001331952167674899,
121,1,19,0.9097380042076111,0.016849659383296967,0.0009129112586379051,
121,1,20,0.9142642021179199,0.017102062702178955,0.0009022325393743813,
121,1,21,0.9160486459732056,0.01659858226776123,0.0009262040257453918,
121,1,22,0.8873252868652344,0.018595639616250992,0.0012244649697095156,
121,1,23,0.8729940056800842,0.02104995958507061,0.0015953644178807735,
121,2,0,0.8847419023513794,0.02129524014890194,0.0012771206675097346,
121,2,1,0.9127182960510254,0.01627597212791443,0.0007863491773605347,
121,2,2,0.9141592383384705,0.01696215569972992,0.0009666904807090759,
121,2,3,0.9043402671813965,0.018014825880527496,0.0013450323604047298,
121,2,4,0.912132740020752,0.016772795468568802,0.0011314753210172057,
121,2,5,0.9054089784622192,0.016303973272442818,0.0009267828427255154,
121,2,6,0.8952564597129822,0.016986863687634468,0.0010645061265677214,
121,2,7,0.907534122467041,0.01760644093155861,0.0009992835111916065,
121,2,8,0.8920937776565552,0.01895047537982464,0.0012348631862550974,
121,2,9,0.8867292404174805,0.020645609125494957,0.0015890330541878939,
121,2,10,0.8651331663131714,0.022844726219773293,0.0017240941524505615,
121,2,11,0.8585156202316284,0.02184080332517624,0.001738812425173819,
121,2,12,0.8707114458084106,0.023351594805717468,0.0019477674504742026,
121,2,13,0.8859567642211914,0.02172582969069481,0.0017116098897531629,
121,2,14,0.8847079277038574,0.021296802908182144,0.001277836854569614,
121,2,15,0.9127246141433716,0.016278740018606186,0.0007860815967433155,
121,2,16,0.9140292406082153,0.01697390526533127,0.0009679947979748249,
121,2,17,0.9042220115661621,0.018029071390628815,0.001348785124719143,
121,2,18,0.9120500087738037,0.016782637685537338,0.0011321435449644923,
121,2,19,0.9053002595901489,0.016320478171110153,0.0009281032835133374,
121,2,20,0.8950930833816528,0.017003552988171577,0.0010666940361261368,
121,2,21,0.9075536727905273,0.017606297507882118,0.0009987707016989589,
121,2,22,0.8922508358955383,0.018933990970253944,0.0012333937920629978,
121,2,23,0.8865959644317627,0.020659681409597397,0.0015911792870610952,
121,3,0,0.9045707583427429,0.018914800137281418,0.0010669627226889133,
121,3,1,0.9126388430595398,0.017337486147880554,0.0008853430044837296,
121,3,2,0.9087103605270386,0.018454909324645996,0.001241228892467916,
121,3,3,0.9073432683944702,0.020253486931324005,0.001693901838734746,
121,3,4,0.911325991153717,0.018957775086164474,0.001365390489809215,
121,3,5,0.9083094596862793,0.01914999820291996,0.0012456525582820177,
121,3,6,0.9010396003723145,0.019350390881299973,0.0014651890378445387,
121,3,7,0.8991217613220215,0.020419945940375328,0.0012380194384604692,
121,3,8,0.9021928310394287,0.019738096743822098,0.001170431962236762,
121,3,9,0.8902153968811035,0.020206816494464874,0.0012874217936769128,
121,3,10,0.8867756724357605,0.021444100886583328,0.001457725651562214,
121,3,11,0.885348379611969,0.021208636462688446,0.0015815087826922536,
121,3,12,0.87931889295578,0.02180434763431549,0.0016693846555426717,
121,3,13,0.891322910785675,0.021667763590812683,0.0016207695007324219,
121,3,14,0.9046601057052612,0.018920104950666428,0.001067758654244244,
121,3,15,0.9126505851745605,0.017335116863250732,0.0008858426008373499,
121,3,16,0.9088218808174133,0.018444538116455078,0.00124078500084579,
121,3,17,0.9073716402053833,0.020260699093341827,0.0016957996413111687,
121,3,18,0.9113106727600098,0.018953535705804825,0.001366139855235815,
121,3,19,0.9081798791885376,0.01914721354842186,0.001245622057467699,
121,3,20,0.9011349081993103,0.019340386614203453,0.0014629653887823224,
121,3,21,0.8991464376449585,0.020410751923918724,0.0012359849642962217,
121,3,22,0.9023453593254089,0.01972890831530094,0.0011690329993143678,
121,3,23,0.8902626037597656,0.020199529826641083,0.0012858229456469417,
121,4,0,0.9176488518714905,0.017285216599702835,0.0009563816129229963,
121,4,1,0.9180103540420532,0.01588788442313671,0.0007153429905883968,
121,4,2,0.9129819869995117,0.01673470437526703,0.0009305935818701982,
121,4,3,0.9082398414611816,0.01734575442969799,0.0011627520434558392,
121,4,4,0.9126309752464294,0.01665845513343811,0.0009702359093353152,
121,4,5,0.9140115976333618,0.017476003617048264,0.0010653806384652853,
121,4,6,0.9153240919113159,0.017315715551376343,0.001113716047257185,
121,4,7,0.9248362183570862,0.016023417934775352,0.0007602571276947856,
121,4,8,0.9031329154968262,0.017429346218705177,0.0008349881391040981,
121,4,9,0.8867418766021729,0.019684556871652603,0.0011299056932330132,
121,4,10,0.8887319564819336,0.020430658012628555,0.0012241066433489323,
121,4,11,0.8878940343856812,0.02102334052324295,0.0015173724386841059,
121,4,12,0.8838747143745422,0.022058233618736267,0.001759019331075251,
121,4,13,0.8964028358459473,0.020526422187685966,0.0016499818302690983,
121,4,14,0.9175741672515869,0.017298966646194458,0.000957131152972579,
121,4,15,0.9179069995880127,0.01588941365480423,0.0007152765756472945,
121,4,16,0.913122296333313,0.016728918999433517,0.0009302502730861306,
121,4,17,0.9082573652267456,0.017357133328914642,0.0011640953598544002,
121,4,18,0.9127112627029419,0.016664987429976463,0.0009710105950944126,
121,4,19,0.9139150381088257,0.01748012751340866,0.0010652574710547924,
121,4,20,0.9152481555938721,0.017324425280094147,0.0011151036014780402,
121,4,21,0.9247088432312012,0.01603829301893711,0.0007618318777531385,
121,4,22,0.9030613899230957,0.017424169927835464,0.0008338498882949352,
121,4,23,0.8867617845535278,0.019664447754621506,0.0011259554885327816,
121,5,0,0.9260672926902771,0.01617259532213211,0.0007762994500808418,
121,5,1,0.9249445199966431,0.013818742707371712,0.0005464227870106697,
121,5,2,0.9212188720703125,0.014510104432702065,0.0006550118559971452,
121,5,3,0.9143770933151245,0.015579814091324806,0.000834744714666158,
121,5,4,0.9167332649230957,0.015376146882772446,0.0008135659736581147,
121,5,5,0.9206646680831909,0.015424821525812149,0.000800207257270813,
121,5,6,0.9241880774497986,0.016310006380081177,0.0008827414130792022,
121,5,7,0.9367749691009521,0.01467575691640377,0.0005614922847598791,
121,5,8,0.9190608859062195,0.01713029108941555,0.0007966533303260803,
121,5,9,0.9104459285736084,0.017523162066936493,0.0008149288478307426,
121,5,10,0.9089151620864868,0.017651665955781937,0.0008338367915712297,
121,5,11,0.9039952754974365,0.018294360488653183,0.0010983471293002367,
121,5,12,0.8976941108703613,0.0190423671156168,0.0013152742758393288,
121,5,13,0.9133445620536804,0.017710911110043526,0.0011564878514036536,
121,5,14,0.926123857498169,0.016166208311915398,0.0007765408372506499,
121,5,15,0.9249802827835083,0.013811224140226841,0.0005457461229525506,
121,5,16,0.9212676286697388,0.014506691135466099,0.0006537463632412255,
121,5,17,0.9142870903015137,0.015578527934849262,0.0008352423319593072,
121,5,18,0.9167701601982117,0.015369303524494171,0.0008126019965857267,
121,5,19,0.9206214547157288,0.015425018034875393,0.0008009889861568809,
121,5,20,0.9242268204689026,0.016305245459079742,0.0008819389040581882,
121,5,21,0.9368262887001038,0.01467658206820488,0.0005613358225673437,
121,5,22,0.9190763235092163,0.01712041348218918,0.0007965455297380686,
121,5,23,0.9103723168373108,0.017528746277093887,0.0008158257114700973,
121,6,0,0.9258602261543274,0.014813222922384739,0.0006128001841716468,
121,6,1,0.9246053695678711,0.014249257743358612,0.0005433200858533382,
121,6,2,0.9115966558456421,0.014491352252662182,0.0005945630837231874,
121,6,3,0.9179711937904358,0.015298514626920223,0.000732713844627142,
121,6,4,0.9127417802810669,0.015940425917506218,0.0007987574208527803,
121,6,5,0.9189153909683228,0.014632152393460274,0.0006563796196132898,
121,6,6,0.9237340092658997,0.014652741141617298,0.0006222501979209483,
121,6,7,0.9282180070877075,0.013740737922489643,0.0004625336732715368,
121,6,8,0.9138163924217224,0.016279615461826324,0.0007379730232059956,
121,6,9,0.9010058641433716,0.016963208094239235,0.0007472980068996549,
121,6,10,0.8973493576049805,0.01746140606701374,0.0007998220971785486,
121,6,11,0.8956446051597595,0.017596174031496048,0.0009210853022523224,
121,6,12,0.8948209285736084,0.018174972385168076,0.0009962457697838545,
121,6,13,0.9052278995513916,0.017419828101992607,0.0010315792169421911,
121,6,14,0.925934910774231,0.014804763719439507,0.0006122409831732512,
121,6,15,0.9246275424957275,0.014245184138417244,0.0005426666466519237,
121,6,16,0.9116247892379761,0.014493882656097412,0.0005941744311712682,
121,6,17,0.9178304672241211,0.01531635969877243,0.0007352560060098767,
121,6,18,0.9127078652381897,0.015946565195918083,0.0007998186047188938,
121,6,19,0.9189246892929077,0.014640050940215588,0.0006571387057192624,
121,6,20,0.9237617254257202,0.014662467874586582,0.0006228519487194717,
121,6,21,0.9282867908477783,0.013742845505475998,0.0004622779961209744,
121,6,22,0.9138206243515015,0.01628301665186882,0.0007386283250525594,
121,6,23,0.9011180400848389,0.016961725428700447,0.0007469347910955548,
121,7,0,0.9305517673492432,0.013993045315146446,0.00048675911966711283,
121,7,1,0.9286231994628906,0.014493318274617195,0.0005961471470072865,
121,7,2,0.9242104291915894,0.014381281100213528,0.0006068702787160873,
121,7,3,0.9262653589248657,0.014602653682231903,0.000695994240231812,
121,7,4,0.9204666018486023,0.014844151213765144,0.0007384230848401785,
121,7,5,0.923638641834259,0.014166207052767277,0.0005739624612033367,
121,7,6,0.9291430711746216,0.013861355371773243,0.0005433724145404994,
121,7,7,0.9312096834182739,0.013357632793486118,0.00044187053572386503,
121,7,8,0.918117880821228,0.017002008855342865,0.0007588351145386696,
121,7,9,0.9064717292785645,0.01744817942380905,0.0007793365512043238,
121,7,10,0.9023312330245972,0.0182395838201046,0.0008661258616484702,
121,7,11,0.9025697708129883,0.01886824145913124,0.0010761136654764414,
121,7,12,0.9056957960128784,0.01752958819270134,0.0009141694172285497,
121,7,13,0.920974850654602,0.016025081276893616,0.0007093696622177958,
121,7,14,0.9305803775787354,0.01398448646068573,0.00048615410923957825,
121,7,15,0.9287123680114746,0.014489124529063702,0.0005950587801635265,
121,7,16,0.9241869449615479,0.014380615204572678,0.0006079452577978373,
121,7,17,0.9262701869010925,0.014595963060855865,0.0006951085524633527,
121,7,18,0.9205183386802673,0.01484309695661068,0.0007372194668278098,
121,7,19,0.9236828684806824,0.01416320912539959,0.0005737943574786186,
121,7,20,0.9291894435882568,0.01386282965540886,0.0005432260222733021,
121,7,21,0.9311966896057129,0.013353889808058739,0.00044166058069095016,
121,7,22,0.9181268811225891,0.0170045867562294,0.0007601056713610888,
121,7,23,0.9064719676971436,0.01744266226887703,0.0007789139053784311,
121,8,0,0.9110955595970154,0.01580604538321495,0.0007449026452377439,
121,8,1,0.9149589538574219,0.01580389216542244,0.000760656432248652,
121,8,2,0.9178215265274048,0.014856825582683086,0.0006118458695709705,
121,8,3,0.9115859270095825,0.01607528328895569,0.0008354245219379663,
121,8,4,0.9153269529342651,0.01533212885260582,0.0007276884280145168,
121,8,5,0.9156522154808044,0.015013136900961399,0.0006475050467997789,
121,8,6,0.9094622135162354,0.015056803822517395,0.0006444834289140999,
121,8,7,0.9192679524421692,0.014501008205115795,0.0006071728421375155,
121,8,8,0.910259485244751,0.016552845016121864,0.0007772722165100276,
121,8,9,0.8893243074417114,0.019046850502490997,0.0009684829856269062,
121,8,10,0.894951581954956,0.01842740923166275,0.0009510595118626952,
121,8,11,0.8962410688400269,0.019151851534843445,0.0010772236855700612,
121,8,12,0.8986142873764038,0.017740141600370407,0.000898218248039484,
121,8,13,0.9184847474098206,0.015441898256540298,0.0006753240013495088,
121,8,14,0.9111713171005249,0.015830833464860916,0.000748142134398222,
121,8,15,0.9150598049163818,0.015800168737769127,0.0007598608499392867,
121,8,16,0.9178053140640259,0.014851045794785023,0.0006115268915891647,
